feature_set,train_frac,split,n_train,n_test,model,roc_auc,avg_precision,tuning_score,tuning_scoring,precision_at_20,precision_at_50,precision_at_100
principled_expression,0.8,14,722,181,rf,0.8813088109495295,0.6107388155918065,,,0.45,0.26,0.13
principled_expression,0.8,14,722,181,xgb,0.8614200171086399,0.5725386224486942,,,0.35,0.2,0.13
principled_expression,0.8,14,722,181,ensemble,0.8109495295124037,0.5500257995879031,,,0.35,0.2,0.12
principled_expression,0.8,15,722,181,logreg,0.8331907613344739,0.4641690014261732,,,0.3,0.22,0.13
principled_expression,0.8,15,722,181,rf,0.8781009409751924,0.6613696850429556,,,0.45,0.24,0.13
principled_expression,0.8,15,722,181,xgb,0.8408896492728828,0.5985602516874533,,,0.35,0.24,0.12
principled_expression,0.8,15,722,181,ensemble,0.8609923011120617,0.6391106373308814,,,0.45,0.22,0.13
principled_expression,0.8,16,722,181,logreg,0.723267750213858,0.240560838792493,,,0.3,0.14,0.11
principled_expression,0.8,16,722,181,rf,0.7038066723695466,0.3796392651966317,,,0.3,0.16,0.11
principled_expression,0.8,16,722,181,xgb,0.6616766467065868,0.2970133000877179,,,0.25,0.14,0.11
principled_expression,0.8,16,722,181,ensemble,0.7117194183062446,0.3668807406004051,,,0.3,0.14,0.1
principled_expression,0.8,17,722,181,logreg,0.8421727972626176,0.48276284312699164,,,0.4,0.2,0.13
principled_expression,0.8,17,722,181,rf,0.861633875106929,0.6681294986210208,,,0.4,0.22,0.13
principled_expression,0.8,17,722,181,xgb,0.7874251497005987,0.5147242119593419,,,0.35,0.2,0.12
principled_expression,0.8,17,722,181,ensemble,0.8558597091531223,0.6112868892401859,,,0.4,0.22,0.13
principled_expression,0.8,18,722,181,logreg,0.800256629597947,0.2852981022327289,,,0.3,0.2,0.12
principled_expression,0.8,18,722,181,rf,0.8870829769033362,0.7136512432836672,,,0.45,0.24,0.13
principled_expression,0.8,18,722,181,xgb,0.8473053892215567,0.5963490052340226,,,0.4,0.2,0.12
principled_expression,0.8,18,722,181,ensemble,0.8986313088109495,0.6777328901748405,,,0.5,0.24,0.13
principled_expression,0.8,19,722,181,logreg,0.7360992301112061,0.35563593709396024,,,0.3,0.16,0.1
principled_expression,0.8,19,722,181,rf,0.815868263473054,0.6170060542410194,,,0.45,0.22,0.12
principled_expression,0.8,19,722,181,xgb,0.8263473053892215,0.6618878542111651,,,0.5,0.22,0.12
principled_expression,0.8,19,722,181,ensemble,0.8135158254918735,0.5917936551925046,,,0.45,0.2,0.12
principled_expression,0.8,20,722,181,logreg,0.737382378100941,0.34500259347320633,,,0.3,0.2,0.1
principled_expression,0.8,20,722,181,rf,0.7949101796407185,0.5221122171407366,,,0.35,0.18,0.12
principled_expression,0.8,20,722,181,xgb,0.7198460222412318,0.4873971241133901,,,0.35,0.18,0.1
principled_expression,0.8,20,722,181,ensemble,0.7540633019674935,0.519111641252383,,,0.35,0.2,0.1
principled_expression,0.9,1,812,91,logreg,0.7414965986394558,0.5409677801468846,,,0.2,0.1,0.07692307692307693
principled_expression,0.9,1,812,91,rf,0.7559523809523809,0.5152334931621858,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,1,812,91,xgb,0.8010204081632653,0.5605602240896358,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,1,812,91,ensemble,0.7363945578231292,0.5977579036036748,,,0.2,0.1,0.07692307692307693
principled_expression,0.9,2,812,91,logreg,0.7329931972789115,0.2480561455351371,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,2,812,91,rf,0.8239795918367346,0.6231942378911148,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,2,812,91,xgb,0.7534013605442176,0.6261105158861846,,,0.2,0.1,0.07692307692307693
principled_expression,0.9,2,812,91,ensemble,0.7704081632653061,0.6342943501511276,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,3,812,91,logreg,0.7823129251700679,0.2315549529835244,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,3,812,91,rf,0.8180272108843537,0.5653342707790168,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,3,812,91,xgb,0.6989795918367345,0.500930115635998,,,0.25,0.1,0.07692307692307693
principled_expression,0.9,3,812,91,ensemble,0.7993197278911565,0.5155924322590989,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,4,812,91,logreg,0.7687074829931972,0.30419300114067555,,,0.15,0.14,0.07692307692307693
principled_expression,0.9,4,812,91,rf,0.8078231292517006,0.28003663003663004,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,4,812,91,xgb,0.7244897959183674,0.23396858743497398,,,0.15,0.12,0.07692307692307693
principled_expression,0.9,4,812,91,ensemble,0.8180272108843537,0.3115646258503401,,,0.15,0.14,0.07692307692307693
principled_expression,0.9,5,812,91,logreg,0.6717687074829932,0.29086176980913825,,,0.15,0.1,0.07692307692307693
principled_expression,0.9,5,812,91,rf,0.7236394557823128,0.30179789239022686,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,5,812,91,xgb,0.6037414965986394,0.28453525815215164,,,0.15,0.1,0.07692307692307693
principled_expression,0.9,5,812,91,ensemble,0.685374149659864,0.30851397694342153,,,0.2,0.08,0.07692307692307693
principled_expression,0.9,6,812,91,logreg,0.6224489795918366,0.393877310504924,,,0.2,0.08,0.07692307692307693
principled_expression,0.9,6,812,91,rf,0.6760204081632653,0.45023865023865023,,,0.2,0.1,0.07692307692307693
principled_expression,0.9,6,812,91,xgb,0.6003401360544217,0.332841810966811,,,0.2,0.08,0.07692307692307693
principled_expression,0.9,6,812,91,ensemble,0.6122448979591837,0.35311864873124615,,,0.2,0.08,0.07692307692307693
principled_expression,0.9,7,812,91,logreg,0.8044217687074829,0.33067927684741116,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,7,812,91,rf,0.7602040816326531,0.4114810234100273,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,7,812,91,xgb,0.7329931972789115,0.41355425079552816,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,7,812,91,ensemble,0.7806122448979592,0.4421330202243328,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,8,812,91,logreg,0.935374149659864,0.527360944377751,,,0.35,0.14,0.07692307692307693
principled_expression,0.9,8,812,91,rf,0.9744897959183674,0.838345864661654,,,0.35,0.14,0.07692307692307693
principled_expression,0.9,8,812,91,xgb,0.9098639455782312,0.6845885093167701,,,0.25,0.14,0.07692307692307693
principled_expression,0.9,8,812,91,ensemble,0.9761904761904762,0.8226190476190476,,,0.35,0.14,0.07692307692307693
principled_expression,0.9,9,812,91,logreg,0.6547619047619049,0.1835050017538737,,,0.15,0.1,0.07692307692307693
principled_expression,0.9,9,812,91,rf,0.8758503401360543,0.4137002169288768,,,0.3,0.14,0.07692307692307693
principled_expression,0.9,9,812,91,xgb,0.8758503401360545,0.47254782254782257,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,9,812,91,ensemble,0.7091836734693877,0.34514305086387465,,,0.2,0.1,0.07692307692307693
principled_expression,0.9,10,812,91,logreg,0.8554421768707483,0.4569734776501694,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,10,812,91,rf,0.9013605442176871,0.5061859633288204,,,0.3,0.14,0.07692307692307693
principled_expression,0.9,10,812,91,xgb,0.7704081632653061,0.4375369713102632,,,0.15,0.12,0.07692307692307693
principled_expression,0.9,10,812,91,ensemble,0.8622448979591837,0.5317872603586888,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,11,812,91,logreg,0.7006802721088435,0.2912054215625644,,,0.25,0.1,0.07692307692307693
principled_expression,0.9,11,812,91,rf,0.7772108843537415,0.6096284667713239,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,11,812,91,xgb,0.7874149659863946,0.6,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,11,812,91,ensemble,0.7176870748299319,0.6097085385878489,,,0.25,0.1,0.07692307692307693
principled_expression,0.9,12,812,91,logreg,0.488095238095238,0.14284930200485108,,,0.05,0.08,0.07692307692307693
principled_expression,0.9,12,812,91,rf,0.5561224489795918,0.09599193358132442,,,0.1,0.08,0.07692307692307693
principled_expression,0.9,12,812,91,xgb,0.5901360544217686,0.11474087219428834,,,0.1,0.08,0.07692307692307693
principled_expression,0.9,12,812,91,ensemble,0.4812925170068027,0.11824608783397264,,,0.05,0.06,0.07692307692307693
principled_expression,0.9,13,812,91,logreg,0.8554421768707482,0.4529402670158973,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,13,812,91,rf,0.8299319727891156,0.7451641033771998,,,0.25,0.1,0.07692307692307693
principled_expression,0.9,13,812,91,xgb,0.8435374149659863,0.7386904761904762,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,13,812,91,ensemble,0.8605442176870748,0.7686155543298401,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,14,812,91,logreg,0.8435374149659863,0.4950711791565941,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,14,812,91,rf,0.8707482993197279,0.6643071643071643,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,14,812,91,xgb,0.8401360544217686,0.44753740411635146,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,14,812,91,ensemble,0.8486394557823129,0.5086899738798473,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,15,812,91,logreg,0.7670068027210883,0.22107902449517353,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,15,812,91,rf,0.9013605442176871,0.6397382681886314,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,15,812,91,xgb,0.814625850340136,0.4908369408369408,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,15,812,91,ensemble,0.8333333333333333,0.5459461152882206,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,16,812,91,logreg,0.7295918367346939,0.18641258946885814,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,16,812,91,rf,0.8486394557823129,0.538168431929734,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,16,812,91,xgb,0.7789115646258503,0.3790349473122582,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,16,812,91,ensemble,0.7755102040816327,0.4472522744037373,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,17,812,91,logreg,0.802721088435374,0.4559539938209214,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,17,812,91,rf,0.7882653061224489,0.6068800764452937,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,17,812,91,xgb,0.8095238095238095,0.5850228371743001,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,17,812,91,ensemble,0.8231292517006802,0.5774463631606488,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,18,812,91,logreg,0.7874149659863945,0.4107394316493435,,,0.2,0.12,0.07692307692307693
principled_expression,0.9,18,812,91,rf,0.8860544217687075,0.8493929217256522,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,18,812,91,xgb,0.8758503401360545,0.7203869047619047,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,18,812,91,ensemble,0.9081632653061225,0.7045238095238096,,,0.3,0.14,0.07692307692307693
principled_expression,0.9,19,812,91,logreg,0.8877551020408163,0.7083333333333333,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,19,812,91,rf,0.8596938775510204,0.6783008658008658,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,19,812,91,xgb,0.9166666666666666,0.7377634955274706,,,0.25,0.14,0.07692307692307693
principled_expression,0.9,19,812,91,ensemble,0.8894557823129252,0.7462617897400505,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,20,812,91,logreg,0.8061224489795918,0.26985444527461333,,,0.25,0.12,0.07692307692307693
principled_expression,0.9,20,812,91,rf,0.9685374149659864,0.8231292517006803,,,0.35,0.14,0.07692307692307693
principled_expression,0.9,20,812,91,xgb,0.8758503401360545,0.6169348508634223,,,0.3,0.12,0.07692307692307693
principled_expression,0.9,20,812,91,ensemble,0.8826530612244898,0.662077922077922,,,0.25,0.14,0.07692307692307693
